Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
NDUFB4	4710	4010.71	3901.01	2976.74	3419.52	3419.52	3794.3	3716.2	4704.07	3515.68	3103.19	3372.43	3190.46	3303.0	3639.7	6037.61	3928.15	3690.52	3443.31	4543.8	3257.52	2701.35	3395.89	2895.31	5366.37	2555.58	3124.78	3614.55	3901.01	3820.7	3303.0	3303.0	3349.13	3124.78	3928.15	4066.71	3742.05	3257.52	4328.55	3901.01	2956.17	3665.02	3614.55	2796.65	2915.45	3103.19	3372.43	4010.71	3146.52	3103.19	3419.52
VAV1	7409	361.04	503.95	406.31	483.38	351.14	283.05	291.04	363.56	470.14	275.28	376.41	251.48	305.55	476.71	275.28	392.44	379.04	490.14	182.55	521.76	441.64	476.71	567.1	205.5	320.8	397.93	346.29	265.87	403.5	220.32	346.29	334.46	358.54	199.85	358.54	318.57	236.21	376.41	346.29	343.89	890.44	351.14	318.57	356.05	305.55	158.79	214.27	395.18	571.05	420.68
PTPRZ1	5803	38.4	36.01	31.0	98.73	241.19	19.53	48.87	27.64	39.79	18.84	73.54	54.33	37.32	44.89	15.22	53.19	82.87	32.13	26.86	13.22	53.19	31.45	171.45	8.38	14.56	30.12	11.04	58.3	51.71	17.51	31.67	65.72	161.02	37.32	62.56	23.42	52.08	24.81	32.36	8.65	32.13	56.68	26.67	43.02	10.0	23.08	16.03	35.0	23.76	71.5
LRCH1	23143	318.57	236.21	379.04	325.29	395.18	217.27	251.48	162.14	265.87	379.04	460.44	329.84	218.79	289.02	241.19	389.72	358.54	470.14	397.93	289.02	532.74	291.04	341.51	217.27	348.71	567.1	255.0	368.65	368.65	281.09	253.23	295.11	305.55	197.09	420.68	389.72	373.81	368.65	265.87	289.02	363.56	287.01	373.81	406.31	336.79	406.31	204.07	232.94	232.94	255.0
GDF2	2658	4.82	2.23	2.12	0.68	0.0	0.21	0.0	0.0	0.67	0.0	11.47	0.6	1.66	6.36	0.0	0.21	2.71	1.16	3.69	0.0	0.66	8.06	0.28	0.0	1.1	0.21	0.65	0.22	0.0	1.62	0.68	0.0	0.0	0.0	6.78	0.0	0.0	0.22	1.07	1.66	0.0	0.24	1.6	0.0	0.21	6.46	0.0	3.53	0.0	1.06
C1orf134	0	23.08	25.17	22.43	11.47	15.34	0.0	12.09	18.97	9.34	16.51	10.39	17.0	0.0	38.95	18.43	24.99	39.22	55.49	23.42	13.62	0.0	10.47	18.84	0.0	0.0	21.32	8.45	0.0	0.0	28.45	6.36	16.88	21.78	35.0	0.0	48.18	5.77	21.01	9.85	0.0	31.45	33.54	4.94	13.32	29.27	3.29	13.83	9.2	12.36	13.22
KRT82	3888	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0
PIGZ	80235	89.51	126.12	87.65	88.88	109.66	108.14	129.69	98.73	121.79	67.12	114.36	73.54	81.71	127.89	121.79	98.73	66.65	91.41	90.77	123.5	67.12	125.24	80.01	109.66	68.55	73.03	152.28	129.69	99.43	105.89	111.99	76.17	64.34	100.83	97.36	100.83	66.18	113.56	129.69	128.79	80.01	198.47	166.73	119.26	147.06	120.94	79.45	83.45	80.01	109.66
COCH	1690	25.35	76.71	17.0	15.11	19.82	10.24	18.56	17.25	8.92	25.72	12.83	13.83	18.03	21.63	30.56	11.73	9.85	64.8	14.45	71.5	21.16	19.11	36.01	29.91	10.96	12.27	10.63	19.39	24.11	13.03	21.78	14.89	22.1	16.39	11.73	17.13	10.79	11.38	6.73	16.27	90.77	31.22	112.77	11.82	13.03	22.26	5.77	15.68	38.95	8.13
UNC45B	146862	17.51	14.67	11.47	43.94	14.14	10.79	22.26	6.78	13.22	25.54	35.25	21.94	4.31	11.91	6.31	12.55	28.45	13.03	17.0	2.46	59.97	12.18	14.45	9.78	4.54	16.03	10.79	15.22	10.31	8.38	11.55	16.27	6.73	10.39	81.14	27.84	5.68	10.79	7.28	5.19	9.63	3.47	8.32	42.41	12.27	13.72	2.97	3.66	20.86	8.71
ARL9	132946	3.38	4.98	3.03	6.26	5.36	4.54	6.89	17.51	3.76	1.25	3.32	1.48	0.46	2.25	6.52	7.51	1.23	4.9	1.2	4.46	5.82	3.92	8.45	5.77	2.25	3.96	5.73	3.0	2.53	1.95	5.19	4.58	11.21	9.41	1.16	2.53	3.96	3.35	7.57	0.85	4.9	15.11	2.29	2.2	2.58	2.97	2.29	4.28	3.5	8.13
C20orf187	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC138969.4	0	1407.55	1359.57	698.41	759.08	2240.11	629.35	607.87	848.22	476.71	1208.34	669.92	1936.53	366.09	2018.8	307.69	1583.71	607.87	1397.83	791.35	748.61	743.43	651.58	579.04	351.14	460.44	2451.44	638.15	2537.92	1350.18	346.29	872.1	1066.48	1447.15	1467.37	571.05	1447.15	1119.56	1561.89	1259.69	1259.69	1540.37	1819.35	808.0	387.02	1639.59	1008.9	708.18	237.86	860.08	1104.13
RIC3	79608	96.01	186.4	101.54	87.03	181.28	69.03	73.03	130.6	82.87	131.51	54.72	96.01	67.59	204.07	163.28	159.9	79.45	147.06	99.43	131.51	71.0	70.01	55.1	244.57	84.63	135.24	201.25	165.57	154.42	77.25	113.56	226.54	111.21	217.27	53.95	167.9	78.34	121.79	186.4	217.27	153.34	206.94	97.36	70.51	158.79	162.14	177.53	44.89	154.42	166.73
APCDD1L	164284	2.07	2.16	0.73	2.76	2.68	1.03	1.43	1.66	4.94	0.39	1.39	1.31	0.39	0.38	1.41	4.43	1.79	2.12	0.0	1.17	4.28	1.36	25.17	0.0	0.38	1.04	0.38	1.73	1.97	0.0	2.43	1.03	4.06	0.39	4.39	1.33	0.38	0.73	2.32	0.39	0.37	0.39	0.39	0.37	2.66	0.72	0.0	2.29	1.46	1.66
PARVG	64098	848.22	1529.73	1111.82	954.43	1151.06	1044.52	679.29	1407.55	872.1	775.05	738.29	769.69	775.05	1519.15	1044.52	1175.27	981.29	1096.5	493.56	1322.37	974.5	1096.5	1216.75	981.29	954.43	830.75	890.44	890.44	1127.35	616.37	947.83	1242.34	1059.11	733.19	603.67	974.5	764.36	896.64	921.88	1250.98	2417.67	1001.93	791.35	684.02	1059.11	583.07	1477.58	981.29	1757.34	1662.49
NUP188	23511	497.0	368.65	575.03	669.92	532.74	400.71	490.14	351.14	503.95	514.56	563.18	624.99	575.03	486.75	229.72	514.56	521.76	454.09	457.25	493.56	603.67	555.41	518.15	307.69	679.29	595.34	503.95	466.88	583.07	406.31	493.56	567.1	674.59	470.14	460.44	563.18	669.92	486.75	406.31	450.94	620.67	497.0	583.07	616.37	435.55	555.41	511.0	559.28	624.99	438.59
TPR	7175	733.19	518.15	842.36	878.17	902.89	571.05	785.88	612.11	693.58	703.28	866.07	728.11	620.67	703.28	559.28	866.07	693.58	785.88	796.86	825.0	813.63	718.08	665.29	595.34	775.05	764.36	703.28	842.36	693.58	698.41	748.61	785.88	842.36	698.41	733.19	902.89	587.13	753.83	813.63	813.63	915.51	764.36	713.11	753.83	813.63	728.11	728.11	543.96	684.02	764.36
PCDH7	5099	98.04	43.94	29.7	127.89	163.28	16.51	48.18	49.56	48.52	32.13	119.26	47.5	37.59	44.57	29.06	44.25	80.57	115.16	32.36	49.91	170.25	37.32	211.31	30.12	42.11	78.89	33.78	57.49	48.87	21.01	42.71	63.89	99.43	40.36	157.68	50.98	21.78	44.57	44.25	27.05	35.5	38.12	73.54	111.99	34.02	47.84	14.56	39.79	64.34	43.63
MTG1	92170	536.45	587.13	373.81	460.44	579.04	457.25	555.41	612.11	518.15	500.46	521.76	316.37	476.71	728.11	698.41	555.41	373.81	555.41	429.54	511.0	473.41	638.15	429.54	738.29	432.53	325.29	571.05	429.54	587.13	480.04	503.95	583.07	638.15	595.34	483.38	638.15	400.71	403.5	616.37	587.13	642.59	620.67	395.18	447.82	591.22	497.0	514.56	651.58	567.1	629.35
EID2B	126272	59.55	61.68	36.53	50.98	87.65	42.11	67.59	46.84	50.27	39.79	55.89	26.67	23.76	71.0	70.01	84.04	45.21	84.63	43.02	42.71	46.18	46.18	34.26	40.93	16.03	54.33	46.5	46.5	69.52	50.27	44.89	45.21	38.4	69.03	73.54	46.5	24.63	66.18	76.17	30.34	63.45	45.53	39.5	59.55	48.52	46.5	45.21	42.41	31.67	81.71
C19orf82	284385	154.42	212.78	109.66	161.02	147.06	164.42	172.65	275.28	152.28	107.38	170.25	125.24	112.77	148.09	273.37	133.36	164.42	149.12	132.44	127.0	155.5	153.34	133.36	239.52	92.7	126.12	110.43	121.79	134.3	162.14	127.89	135.24	142.01	154.42	165.57	133.36	63.45	100.83	145.02	136.19	135.24	143.01	108.9	149.12	90.77	128.79	145.02	169.07	134.3	189.02
SYCP3	50511	3.63	3.79	5.06	9.48	9.2	31.0	9.93	12.45	0.75	9.63	8.25	4.7	8.51	4.46	24.81	28.65	10.0	14.89	1.71	10.24	7.4	5.32	0.82	38.95	9.13	8.13	12.0	16.27	7.51	16.39	19.97	3.03	21.63	15.22	8.45	7.94	1.2	4.06	11.73	23.42	4.39	10.0	11.13	0.73	3.99	9.63	6.89	2.12	10.63	7.94
TMEM88	92162	454.09	595.34	466.88	291.04	316.37	866.07	525.39	426.57	392.44	551.56	507.46	1023.0	293.07	563.18	400.71	303.44	547.75	400.71	733.19	314.17	571.05	599.49	497.0	1104.13	961.07	406.31	363.56	476.71	363.56	785.88	368.65	536.45	387.02	616.37	860.08	981.29	669.92	371.22	441.64	490.14	154.42	332.14	327.56	703.28	571.05	785.88	177.53	532.74	563.18	291.04
KIAA2013	90231	890.44	785.88	941.27	872.1	813.63	656.11	1037.29	759.08	967.76	708.18	941.27	642.59	902.89	909.17	624.99	830.75	954.43	941.27	796.86	961.07	915.51	1081.39	974.5	511.0	872.1	660.68	872.1	753.83	902.89	981.29	1051.79	819.3	836.53	974.5	796.86	830.75	780.44	825.0	860.08	860.08	769.69	819.3	967.76	884.29	941.27	967.76	769.69	791.35	961.07	967.76
TRUB1	142940	177.53	234.57	147.06	204.07	155.5	105.89	135.24	189.02	171.45	171.45	157.68	86.43	133.36	139.07	318.57	170.25	183.82	191.67	237.86	164.42	161.02	122.64	138.1	187.71	78.34	195.72	166.73	226.54	208.38	133.36	136.19	141.02	140.04	102.25	177.53	193.01	75.11	195.72	159.9	128.79	218.79	244.57	139.07	121.79	151.22	110.43	189.02	180.02	95.34	158.79
SYTL4	94121	228.13	178.77	232.94	195.72	242.88	198.47	163.28	125.24	191.67	368.65	329.84	387.02	305.55	287.01	169.07	264.03	217.27	226.54	334.46	211.31	389.72	217.27	209.84	255.0	295.11	211.31	305.55	303.44	162.14	256.78	195.72	289.02	237.86	199.85	450.94	325.29	384.34	275.28	307.69	269.6	180.02	334.46	271.48	358.54	373.81	221.86	151.22	149.12	289.02	166.73
TRNT1	51095	275.28	241.19	208.38	255.0	242.88	258.57	215.77	327.56	175.07	217.27	275.28	281.09	221.86	232.94	412.0	332.14	186.4	256.78	297.17	165.57	291.04	170.25	191.67	366.09	242.88	368.65	271.48	281.09	318.57	215.77	241.19	224.97	343.89	223.41	297.17	287.01	271.48	281.09	246.28	182.55	395.18	358.54	251.48	214.27	214.27	178.77	269.6	220.32	199.85	237.86
LHFPL4	375323	0.0	1.43	0.0	0.38	0.69	0.35	0.72	3.41	1.04	1.41	0.69	0.0	0.38	0.69	1.38	0.36	0.0	0.73	0.37	1.87	0.0	0.68	0.0	3.06	1.03	0.69	0.37	1.69	0.35	0.71	0.72	1.31	0.0	0.0	0.0	1.3	1.64	0.0	0.68	0.73	0.36	2.05	1.68	0.0	0.0	1.03	0.0	1.64	0.38	0.67
IL15	3600	177.53	343.89	181.28	159.9	181.28	237.86	201.25	301.33	187.71	209.84	191.67	246.28	133.36	265.87	325.29	379.04	127.89	309.83	309.83	234.57	165.57	241.19	141.02	307.69	189.02	231.32	223.41	249.73	221.86	194.36	158.79	147.06	214.27	185.11	264.03	255.0	170.25	351.14	301.33	249.73	339.14	373.81	169.07	103.69	246.28	194.36	173.85	167.9	132.44	323.03
IFT20	90410	961.07	1350.18	708.18	759.08	1015.93	1286.18	764.36	1508.65	748.61	723.08	748.61	819.3	785.88	1175.27	1819.35	1096.5	656.11	1015.93	785.88	791.35	775.05	759.08	791.35	1781.89	665.29	830.75	1030.12	954.43	1111.82	860.08	947.83	909.17	813.63	1127.35	854.13	1127.35	713.11	915.51	1037.29	830.75	1001.93	1081.39	693.58	607.87	890.44	684.02	872.1	723.08	909.17	1259.69
VIPR2	7434	26.67	10.55	3.63	12.74	12.27	3.03	9.78	3.44	4.86	3.29	12.27	3.38	7.0	5.5	9.7	3.86	3.26	19.97	7.28	60.82	16.39	9.34	9.13	4.94	3.96	2.29	11.55	135.24	1.03	3.59	7.4	7.75	18.43	8.78	21.16	4.21	1.87	3.96	3.5	5.36	17.51	106.63	9.2	3.06	10.63	5.59	2.34	31.22	7.51	8.06
RBM15	64783	87.65	107.38	157.68	102.97	92.7	74.06	81.14	71.0	85.82	108.14	88.88	112.77	104.42	87.65	70.51	77.79	88.26	70.01	92.7	72.01	120.94	75.64	98.73	66.65	112.77	95.34	88.88	81.14	97.36	69.52	61.68	81.71	84.04	60.82	80.57	79.45	95.34	61.68	59.55	130.6	175.07	73.54	91.41	81.71	73.03	103.69	88.26	74.06	109.66	81.71
MRPL12	6182	1066.48	1259.69	878.17	1008.9	830.75	1127.35	1127.35	1628.26	896.64	660.68	954.43	884.29	1175.27	1059.11	1844.76	836.53	866.07	896.64	703.28	1030.12	941.27	1030.12	1030.12	1135.2	921.88	514.56	738.29	603.67	1096.5	974.5	1259.69	890.44	1709.26	1331.57	884.29	713.11	1685.71	540.19	988.12	693.58	941.27	796.86	954.43	791.35	848.22	954.43	713.11	1697.45	934.76	1044.52
JAG2	3714	444.72	265.87	277.2	497.0	327.56	151.22	332.14	244.57	312.0	343.89	500.46	307.69	177.53	551.56	275.28	363.56	463.65	497.0	303.44	346.29	303.44	575.03	521.76	206.94	271.48	221.86	450.94	211.31	353.59	334.46	366.09	339.14	466.88	426.57	325.29	723.08	189.02	217.27	395.18	269.6	239.52	275.28	297.17	403.5	483.38	660.68	154.42	320.8	356.05	497.0
SPATA24	202051	145.02	129.69	63.0	122.64	248.0	114.36	152.28	97.36	121.79	104.42	92.7	108.14	77.79	172.65	143.01	229.72	126.12	97.36	94.01	101.54	148.09	88.88	84.63	116.78	67.12	74.58	111.21	94.67	124.37	126.12	120.94	128.79	87.65	167.9	157.68	173.85	85.22	78.34	211.31	115.16	111.99	84.63	106.63	88.26	87.65	110.43	95.34	69.52	78.89	195.72
AP002884.3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58	0.0	0.0	0.0
CEP72	55722	67.59	66.18	58.3	52.08	81.71	47.84	67.12	38.67	75.11	66.65	62.56	44.89	52.45	53.95	48.18	77.79	61.25	60.39	36.01	70.51	62.12	52.45	49.91	50.98	58.71	76.17	68.07	60.82	70.51	53.19	66.65	64.34	63.45	55.89	49.91	61.25	64.34	57.08	68.55	40.36	95.34	52.45	60.82	46.18	77.25	63.89	80.01	30.34	61.25	56.68
KLHL7	55975	409.15	400.71	409.15	444.72	376.41	460.44	376.41	409.15	384.34	395.18	435.55	325.29	400.71	371.22	591.22	466.88	356.05	507.46	435.55	334.46	348.71	414.87	346.29	476.71	299.25	497.0	435.55	518.15	400.71	309.83	334.46	435.55	281.09	329.84	497.0	432.53	260.38	532.74	511.0	400.71	412.0	511.0	406.31	314.17	454.09	318.57	343.89	406.31	363.56	447.82
SLC46A3	283537	356.05	397.93	384.34	314.17	346.29	241.19	246.28	463.65	327.56	376.41	323.03	190.34	381.68	403.5	246.28	262.2	500.46	363.56	353.59	450.94	327.56	309.83	343.89	253.23	242.88	329.84	301.33	334.46	336.79	351.14	336.79	309.83	291.04	341.51	277.2	463.65	248.0	356.05	325.29	353.59	435.55	423.61	255.0	329.84	271.48	241.19	301.33	271.48	351.14	353.59
FAM198B	51313	503.95	339.14	157.68	450.94	316.37	139.07	212.78	320.8	215.77	237.86	397.93	180.02	277.2	211.31	214.27	197.09	215.77	325.29	392.44	460.44	486.75	220.32	612.11	139.07	361.04	281.09	287.01	334.46	723.08	332.14	204.07	603.67	551.56	178.77	389.72	1015.93	249.73	287.01	182.55	244.57	234.57	373.81	242.88	909.17	305.55	289.02	205.5	414.87	267.73	190.34
IQCE	23288	246.28	144.01	236.21	273.37	379.04	140.04	246.28	141.02	249.73	229.72	258.57	214.27	135.24	293.07	113.56	220.32	248.0	193.01	120.1	187.71	211.31	187.71	167.9	111.99	170.25	212.78	218.79	154.42	202.66	202.66	223.41	255.0	214.27	260.38	173.85	212.78	143.01	147.06	246.28	194.36	167.9	163.28	228.13	198.47	220.32	199.85	140.04	123.5	185.11	289.02
ETFA	2108	1923.14	2400.97	1628.26	2090.03	1628.26	2163.77	1674.06	3039.3	1662.49	1529.73	1896.65	1498.22	2090.03	1991.0	2796.65	2193.99	1639.59	1950.0	1883.54	1794.29	1870.53	1697.45	1605.83	2451.44	1594.73	1639.59	1896.65	2104.58	2018.8	1651.0	1617.0	1662.49	1721.16	1487.87	1991.0	1844.76	1572.76	2075.59	1806.78	1685.71	2520.38	2240.11	1583.71	1529.73	1477.58	1561.89	1923.14	2573.36	1832.01	1870.53
CHMP1A	5119	1378.57	1519.15	1721.16	1721.16	1233.75	1437.15	1639.59	1369.04	1685.71	1313.23	1594.73	1605.83	1457.23	1487.87	1369.04	1378.57	1313.23	1340.84	1225.22	1540.37	1467.37	1769.57	1295.13	1286.18	1594.73	1073.91	1286.18	1167.14	1388.16	1594.73	1519.15	1487.87	1639.59	1519.15	1407.55	1447.15	1583.71	1199.98	1427.22	1594.73	1295.13	1259.69	1769.57	1015.93	1457.23	1674.06	1167.14	1674.06	1662.49	1857.6
SAMD3	154075	61.25	108.14	57.08	57.08	66.65	19.11	71.0	90.77	52.82	87.65	115.97	61.68	28.24	140.04	114.36	173.85	38.67	167.9	101.54	77.79	71.0	87.03	35.25	60.39	36.53	63.45	108.9	96.68	68.07	45.85	90.14	39.22	91.41	15.91	111.21	88.88	57.49	189.02	74.58	41.81	142.01	119.26	52.08	31.22	40.93	28.45	18.7	49.91	98.04	48.18
TPRXL	0	1.27	0.93	4.1	2.76	4.7	0.87	2.01	3.56	4.1	1.31	7.28	2.53	2.39	2.63	3.76	3.26	12.09	8.51	3.41	2.97	3.72	2.94	12.55	2.23	1.6	3.63	3.35	5.41	2.92	3.76	3.79	2.27	1.2	2.34	6.46	5.45	2.63	2.68	2.61	1.3	2.61	3.47	1.62	2.27	2.97	2.68	1.62	0.51	3.86	1.91
RAD51L3-RFFL	0	6.06	0.0	0.0	0.0	0.0	0.0	14.03	0.0	8.06	0.0	0.0	3.11	0.0	0.0	1.46	0.0	0.0	5.02	0.0	0.0	0.0	1.77	1.23	0.0	0.0	7.75	10.55	6.01	7.57	4.13	0.0	4.7	10.16	0.0	0.0	0.0	0.0	1.07	3.26	9.78	0.0	5.02	0.0	0.0	0.0	4.82	0.0	5.82	0.0	0.0
C9orf131	138724	1.41	13.52	8.32	1.0	10.24	9.48	3.17	5.02	1.41	3.69	3.08	7.28	1.45	6.78	0.99	7.94	2.76	0.56	0.0	5.32	0.99	7.94	3.03	7.34	9.78	3.44	5.63	0.0	7.82	3.56	3.59	9.56	9.06	8.19	0.95	2.56	5.5	4.35	5.11	3.2	4.62	9.34	4.39	6.67	5.96	10.71	5.63	0.95	16.15	7.06
RNMTL1	55178	229.72	220.32	223.41	209.84	249.73	234.57	244.57	223.41	212.78	175.07	215.77	206.94	244.57	198.47	309.83	218.79	152.28	221.86	197.09	226.54	256.78	223.41	191.67	232.94	211.31	224.97	223.41	163.28	244.57	246.28	244.57	242.88	241.19	234.57	241.19	205.5	307.69	176.29	236.21	185.11	265.87	202.66	255.0	199.85	228.13	214.27	208.38	204.07	236.21	231.32
SLC16A5	9121	563.18	728.11	878.17	830.75	974.5	813.63	954.43	802.41	878.17	603.67	688.78	1250.98	656.11	928.3	473.41	1023.0	603.67	785.88	679.29	723.08	571.05	1073.91	353.59	624.99	1001.93	764.36	872.1	733.19	769.69	791.35	796.86	759.08	921.88	947.83	575.03	708.18	890.44	769.69	860.08	934.76	563.18	656.11	1073.91	493.56	1104.13	921.88	633.73	753.83	753.83	1295.13
CEBPA	1050	33.06	45.21	52.08	36.27	21.16	34.26	25.54	62.12	35.0	24.99	42.41	6.31	7.34	52.08	108.9	11.55	30.56	38.67	14.14	34.02	6.36	54.33	31.9	7.88	18.29	17.25	12.74	25.91	17.64	17.9	36.53	19.39	21.94	34.02	6.11	30.78	17.25	9.13	62.12	16.63	99.43	27.84	35.25	12.0	47.17	44.89	32.36	22.59	26.1	14.14
PLXNA3	55558	248.0	325.29	314.17	373.81	409.15	237.86	224.97	293.07	226.54	361.04	361.04	283.05	220.32	454.09	156.59	376.41	291.04	339.14	159.9	336.79	353.59	299.25	381.68	175.07	312.0	275.28	371.22	291.04	293.07	329.84	293.07	307.69	518.15	334.46	199.85	414.87	178.77	229.72	271.48	346.29	384.34	307.69	351.14	329.84	444.72	271.48	312.0	205.5	620.67	536.45
COL21A1	81578	237.86	110.43	88.88	221.86	262.2	82.29	167.9	170.25	163.28	111.99	289.02	197.09	89.51	199.85	162.14	229.72	146.03	175.07	189.02	127.0	277.2	164.42	242.88	195.72	120.94	212.78	181.28	220.32	218.79	148.09	132.44	392.44	129.69	120.94	255.0	384.34	62.56	186.4	169.07	87.03	99.43	197.09	163.28	392.44	226.54	121.79	76.17	102.25	154.42	206.94
ANGPTL6	83854	10.39	34.02	9.7	16.51	13.32	23.08	12.55	14.35	5.36	6.73	6.78	11.91	11.47	13.93	23.93	5.87	11.91	46.18	4.13	28.45	17.38	22.92	17.0	5.73	10.24	3.23	7.57	8.06	12.09	8.51	10.55	7.0	14.24	9.56	6.94	12.83	15.34	3.29	7.06	15.0	57.49	14.24	29.06	9.27	8.25	25.54	5.28	20.41	23.59	20.11
KRTAP19-4	337971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INTS4	92105	379.04	356.05	395.18	361.04	441.64	273.37	420.68	373.81	341.51	376.41	339.14	281.09	389.72	353.59	336.79	444.72	447.82	395.18	392.44	366.09	384.34	406.31	327.56	327.56	285.03	384.34	429.54	429.54	429.54	323.03	426.57	389.72	480.04	379.04	417.77	486.75	223.41	412.0	420.68	336.79	559.28	466.88	327.56	351.14	353.59	368.65	387.02	356.05	463.65	409.15
ATP6V0A4	50617	21.47	28.65	11.73	51.35	49.91	3.79	14.35	17.64	16.75	18.29	71.0	14.78	20.26	36.01	6.06	9.34	27.84	6.21	11.13	45.53	32.13	2.68	57.08	31.9	6.21	22.1	13.12	12.45	36.79	33.78	11.3	16.51	6.01	11.3	7.4	8.19	26.67	7.11	24.99	15.34	24.81	11.64	20.26	35.25	9.78	1.85	11.3	13.12	10.63	30.78
APOA1	335	31.67	26.67	82.87	19.53	18.84	44.89	42.71	22.75	24.46	35.76	79.45	31.0	38.12	48.87	68.55	35.0	39.22	41.52	55.49	21.47	19.97	39.22	24.81	53.19	36.53	20.56	33.78	21.78	26.86	44.89	32.13	12.18	30.78	53.57	46.84	4.28	107.38	20.86	66.65	49.56	23.25	147.06	48.87	13.03	65.72	175.07	23.42	25.72	23.59	58.3
L3MBTL4	91133	112.77	114.36	123.5	106.63	102.97	133.36	104.42	108.14	120.94	143.01	100.83	104.42	120.94	94.67	111.99	156.59	120.1	131.51	137.14	81.71	105.15	108.9	55.1	103.69	113.56	138.1	150.17	133.36	109.66	107.38	102.25	115.97	96.68	115.16	137.14	85.82	109.66	176.29	156.59	123.5	120.1	139.07	151.22	111.21	121.79	125.24	122.64	96.68	82.87	108.14
IFITM2	10581	14561.8	16960.78	15075.35	16960.78	12589.08	22225.61	22225.61	29736.59	14361.31	16843.62	18819.27	23330.64	23330.64	19482.97	19754.96	15824.9	19482.97	19214.73	21172.91	18950.18	31870.96	18178.19	23492.92	18304.63	26800.01	16611.71	13968.57	19482.97	16269.83	34396.12	22380.2	12076.21	29943.43	17078.76	23492.92	12160.22	36610.26	17197.56	18304.63	19348.38	13872.08	21468.49	25708.25	14561.8	18431.96	18819.27	12160.22	41475.31	20310.37	14361.31
PRAMEF6	343068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.0
GOLPH3L	55204	567.1	518.15	532.74	591.22	603.67	277.2	497.0	400.71	599.49	575.03	525.39	239.52	392.44	406.31	454.09	579.04	656.11	429.54	583.07	432.53	543.96	392.44	406.31	381.68	316.37	540.19	620.67	616.37	470.14	409.15	454.09	435.55	353.59	483.38	575.03	591.22	420.68	547.75	507.46	353.59	616.37	638.15	406.31	500.46	339.14	346.29	599.49	395.18	423.61	486.75
DCAF13	25879	358.54	358.54	253.23	384.34	392.44	503.95	332.14	497.0	303.44	329.84	303.44	426.57	339.14	303.44	450.94	366.09	279.14	264.03	343.89	299.25	447.82	281.09	348.71	447.82	368.65	387.02	279.14	339.14	381.68	205.5	281.09	368.65	470.14	316.37	403.5	400.71	543.96	325.29	265.87	249.73	473.41	379.04	312.0	301.33	218.79	260.38	289.02	525.39	332.14	241.19
